age;sexe;filiere;domicile;revenus;situation;etudes;fruits;malbouffe;exercice;imc
22;G;Litteraire;Collocation;Multi-sources;Correcte;Autre;3;11,9;34;27,3
22;G;Scientifique;ResidenceU;Remuneration;Correcte;Autre;3;13,0;34;33,5
22;G;SciencePo;SeulAppartement;Remuneration;Correcte;Autre;4;10,5;34;24,7
22;F;Scientifique;SeulAppartement;Remuneration;Correcte;Autre;4;10,7;34;28,5
22;F;Scientifique;Autre;Remuneration;Difficile;Autre;3;11,6;34;26,8
22;G;Litteraire;Autre;Famille;Confortable;Au moins 1 etudes sup;3;12,6;35;32,3
22;G;Litteraire;SeulAppartement;Remuneration;Correcte;Au moins 1 etudes sup;3;13,2;35;32,5
22;F;Litteraire;Collocation;Famille;Correcte;Autre;4;10,3;35;31,2
22;F;Scientifique;Familial;Famille;Correcte;Autre;6;6,8;35;26,6
22;G;Scientifique;Autre;Multi-sources;Correcte;Autre;3;12,4;35;27,8
22;F;Scientifique;ResidenceU;Multi-sources;Correcte;Autre;3;12,0;35;19,7
22;G;Scientifique;Collocation;Remuneration;Correcte;Autre;3;12,5;35;30,0
22;F;Autre;Collocation;Remuneration;Correcte;Autre;4;9,6;35;35,1
22;F;Litteraire;Autre;Remuneration;Difficile;Autre;3;12,1;35;27,5
22;F;Scientifique;ResidenceU;Remuneration;Difficile;Autre;3;12,4;35;25,7
22;F;Scientifique;ResidenceU;Remuneration;Difficile;Autre;3;12,1;35;30,1
22;F;Scientifique;Collocation;Remuneration;Confortable;Au moins 1 etudes sup;4;9,4;36;29,3
22;G;Autre;Familial;Famille;Correcte;Autre;5;8,7;36;26,9
22;F;SciencePo;SeulAppartement;Famille;Correcte;Autre;4;10,1;36;28,2
22;G;Scientifique;SeulAppartement;Multi-sources;Correcte;Autre;3;11,5;36;25,6
22;G;Litteraire;Collocation;Remuneration;Difficile;Autre;2;14,0;36;28,2
22;G;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;3;13,0;36;29,4
22;G;Autre;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;4;11,0;37;23,8
22;F;Litteraire;SeulAppartement;Multi-sources;Correcte;Au moins 1 etudes sup;5;8,4;37;28,7
22;F;Scientifique;Collocation;Famille;Correcte;Autre;3;11,8;37;30,8
22;F;Scientifique;Familial;Famille;Correcte;Autre;5;7,9;37;27,0
22;F;Litteraire;SeulAppartement;Famille;Correcte;Autre;4;10,9;37;24,3
22;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;4;10,5;37;24,4
22;G;Scientifique;Collocation;Remuneration;Correcte;Autre;3;12,3;37;29,5
22;F;SciencePo;SeulAppartement;Remuneration;Difficile;Autre;3;11,7;37;30,4
22;F;SciencePo;Collocation;Famille;Confortable;Au moins 1 etudes sup;4;10,4;38;28,9
22;F;Scientifique;Familial;Famille;Confortable;Au moins 1 etudes sup;5;7,4;38;27,7
22;F;Scientifique;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;4;9,5;38;28,3
22;F;Scientifique;Autre;Multi-sources;Correcte;Au moins 1 etudes sup;5;8,4;38;26,3
22;G;Scientifique;SeulAppartement;Multi-sources;Correcte;Au moins 1 etudes sup;4;9,9;38;28,2
22;G;Litteraire;ResidenceU;Remuneration;Difficile;Autre;2;15,0;38;32,6
22;F;Scientifique;SeulAppartement;Famille;Correcte;Autre;4;10,6;39;22,3
22;G;Scientifique;Familial;Multi-sources;Correcte;Autre;5;7,8;39;33,0
22;F;Scientifique;ResidenceU;Multi-sources;Correcte;Autre;3;12,3;39;24,5
22;G;Scientifique;ResidenceU;Multi-sources;Correcte;Autre;1;15,6;39;28,2
22;F;Litteraire;ResidenceU;Remuneration;Correcte;Autre;2;14,6;39;32,7
22;F;Litteraire;ResidenceU;Remuneration;Correcte;Autre;3;12,5;39;36,9
22;G;Scientifique;ResidenceU;Remuneration;Difficile;Autre;3;12,9;39;29,6
22;F;SciencePo;SeulAppartement;Remuneration;Difficile;Autre;4;11,1;39;28,9
22;F;Scientifique;Familial;Famille;Confortable;Au moins 1 etudes sup;6;6,4;40;34,3
22;F;Scientifique;Collocation;Famille;Confortable;Au moins 1 etudes sup;3;11,5;40;27,3
22;F;Scientifique;SeulAppartement;Famille;Correcte;Au moins 1 etudes sup;5;9,1;40;26,0
22;G;Scientifique;Familial;Famille;Correcte;Autre;6;7,3;40;23,1
22;F;Scientifique;Familial;Multi-sources;Correcte;Autre;5;8,4;40;23,2
22;G;Litteraire;SeulAppartement;Multi-sources;Correcte;Autre;3;12,2;40;25,7
22;F;SciencePo;Collocation;Remuneration;Correcte;Autre;4;10,9;40;27,0
22;F;Scientifique;Collocation;Remuneration;Difficile;Autre;3;11,6;40;25,9
22;G;Scientifique;Collocation;Remuneration;Difficile;Autre;3;12,4;40;34,9
22;F;Autre;Familial;Famille;Confortable;Au moins 1 etudes sup;5;7,4;41;27,6
22;F;Autre;SeulAppartement;Famille;Confortable;Autre;4;9,8;41;26,6
22;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;5;8,8;41;26,9
22;F;Autre;Collocation;Remuneration;Correcte;Autre;4;9,3;41;25,0
22;F;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;4;11,2;41;26,2
22;F;Scientifique;Collocation;Famille;Confortable;Au moins 1 etudes sup;5;7,8;42;23,9
22;G;Litteraire;Familial;Famille;Confortable;Au moins 1 etudes sup;4;10,1;42;28,8
22;G;Scientifique;Familial;Famille;Confortable;Autre;5;8,2;42;29,5
22;F;Litteraire;SeulAppartement;Famille;Correcte;Au moins 1 etudes sup;5;9,2;42;27,3
22;F;Litteraire;Collocation;Famille;Correcte;Autre;4;11,3;42;24,4
22;F;Autre;Collocation;Remuneration;Difficile;Au moins 1 etudes sup;4;9,8;43;27,4
22;G;SciencePo;Collocation;Famille;Confortable;Au moins 1 etudes sup;4;10,8;43;28,4
22;G;Litteraire;ResidenceU;Remuneration;Difficile;Au moins 1 etudes sup;2;14,3;43;29,8
22;G;Litteraire;Collocation;Famille;Difficile;Autre;2;14,4;43;25,5
22;G;Litteraire;Collocation;Remuneration;Difficile;Autre;3;12,7;43;26,5
22;F;Scientifique;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;5;7,7;44;26,1
22;F;Autre;ResidenceU;Multi-sources;Correcte;Au moins 1 etudes sup;4;10,1;44;22,5
22;F;Autre;Autre;Remuneration;Correcte;Au moins 1 etudes sup;5;8,9;44;32,5
22;F;Scientifique;Collocation;Remuneration;Correcte;Au moins 1 etudes sup;5;7,8;44;24,9
22;F;Scientifique;SeulAppartement;Remuneration;Correcte;Au moins 1 etudes sup;5;8,4;44;26,9
22;F;SciencePo;Familial;Famille;Correcte;Autre;7;5,0;44;30,5
22;F;Litteraire;SeulAppartement;Famille;Correcte;Autre;4;10,6;44;23,6
22;F;Litteraire;Collocation;Multi-sources;Correcte;Autre;4;9,4;44;27,4
22;F;Scientifique;Collocation;Remuneration;Difficile;Autre;3;12,8;44;26,8
22;F;SciencePo;Collocation;Remuneration;Difficile;Autre;4;10,3;44;28,8
22;F;Autre;Collocation;Remuneration;Difficile;Autre;4;9,8;44;30,4
22;F;Scientifique;SeulAppartement;Remuneration;Correcte;Au moins 1 etudes sup;4;9,7;45;28,7
22;F;Litteraire;Collocation;Famille;Correcte;Autre;4;11,1;45;31,5
22;F;Litteraire;Autre;Multi-sources;Correcte;Autre;3;11,7;45;22,8
22;F;Scientifique;Familial;Multi-sources;Correcte;Autre;6;5,4;45;27,5
22;F;Scientifique;ResidenceU;Remuneration;Correcte;Autre;4;10,8;45;24,0
22;F;Autre;SeulAppartement;Remuneration;Correcte;Autre;4;10,0;45;28,8
22;F;Scientifique;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;6;6,4;46;28,7
22;F;Scientifique;ResidenceU;Remuneration;Correcte;Au moins 1 etudes sup;4;10,1;46;34,0
22;F;Autre;Collocation;Famille;Correcte;Autre;4;10,5;46;24,9
22;G;Scientifique;SeulAppartement;Remuneration;Correcte;Autre;3;12,6;46;27,2
22;G;SciencePo;Collocation;Remuneration;Difficile;Autre;3;13,2;46;28,4
22;F;SciencePo;SeulAppartement;Remuneration;Confortable;Au moins 1 etudes sup;4;9,3;47;32,1
22;F;Scientifique;Collocation;Famille;Correcte;Au moins 1 etudes sup;5;7,8;47;28,8
22;F;Litteraire;Collocation;Remuneration;Difficile;Autre;4;11,3;47;31,0
22;F;Scientifique;Familial;Multi-sources;Correcte;Au moins 1 etudes sup;6;6,4;48;23,6
22;F;Litteraire;SeulAppartement;Multi-sources;Correcte;Autre;4;10,0;48;27,1
22;F;Scientifique;Collocation;Remuneration;Difficile;Autre;3;11,6;48;28,9
22;F;Scientifique;ResidenceU;Remuneration;Difficile;Autre;3;11,8;48;26,3
22;F;Autre;Familial;Famille;Confortable;Au moins 1 etudes sup;7;4,3;49;24,7
22;F;Scientifique;Familial;Famille;Confortable;Au moins 1 etudes sup;6;7,2;49;25,9
22;F;Litteraire;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;4;9,7;49;21,0
22;G;Litteraire;Collocation;Multi-sources;Correcte;Au moins 1 etudes sup;3;13,0;49;31,1
22;F;SciencePo;Autre;Remuneration;Correcte;Au moins 1 etudes sup;4;9,3;49;22,3
22;F;SciencePo;Collocation;Famille;Correcte;Autre;4;10,9;49;24,4
22;F;Scientifique;Familial;Multi-sources;Correcte;Autre;6;7,2;49;22,5
22;G;Litteraire;ResidenceU;Remuneration;Difficile;Autre;1;16,3;49;28,0
22;F;Autre;Familial;Famille;Confortable;Au moins 1 etudes sup;6;6,3;50;25,7
22;F;Scientifique;SeulAppartement;Famille;Correcte;Au moins 1 etudes sup;5;9,2;50;22,7
22;F;Litteraire;Familial;Multi-sources;Correcte;Autre;5;8,9;50;25,7
22;G;Scientifique;ResidenceU;Multi-sources;Correcte;Autre;2;14,2;50;26,3
22;F;Litteraire;SeulAppartement;Multi-sources;Correcte;Autre;3;11,8;50;26,5
22;F;Scientifique;ResidenceU;Remuneration;Correcte;Autre;3;11,7;50;28,7
22;F;Litteraire;SeulAppartement;Remuneration;Correcte;Autre;4;10,5;50;26,9
22;G;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;3;12,9;50;24,2
22;G;Scientifique;Familial;Famille;Confortable;Au moins 1 etudes sup;5;7,7;51;27,5
22;F;Scientifique;ResidenceU;Multi-sources;Correcte;Au moins 1 etudes sup;4;10,6;51;23,7
22;G;Scientifique;Autre;Remuneration;Correcte;Au moins 1 etudes sup;4;10,8;51;30,4
22;G;Scientifique;ResidenceU;Remuneration;Correcte;Au moins 1 etudes sup;3;11,5;51;26,7
22;F;Litteraire;SeulAppartement;Remuneration;Correcte;Autre;3;12,1;51;27,1
22;F;Litteraire;SeulAppartement;Remuneration;Difficile;Autre;2;13,9;51;26,2
22;F;Autre;SeulAppartement;Remuneration;Difficile;Autre;4;11,3;51;30,2
22;G;Litteraire;Collocation;Famille;Confortable;Au moins 1 etudes sup;3;13,0;52;26,5
22;F;Litteraire;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;4;9,6;52;29,1
22;F;Litteraire;ResidenceU;Multi-sources;Correcte;Au moins 1 etudes sup;4;11,3;52;27,4
22;F;Scientifique;Collocation;Famille;Correcte;Autre;4;9,5;52;24,1
22;F;Litteraire;Familial;Famille;Correcte;Autre;5;8,4;52;25,0
22;F;Litteraire;Familial;Famille;Correcte;Autre;6;6,2;52;28,9
22;G;Litteraire;ResidenceU;Multi-sources;Correcte;Autre;2;15,1;52;32,2
22;F;Scientifique;SeulAppartement;Multi-sources;Correcte;Autre;5;9,0;52;31,2
22;F;Litteraire;ResidenceU;Remuneration;Correcte;Autre;3;12,7;52;29,7
22;F;Scientifique;SeulAppartement;Remuneration;Correcte;Autre;3;11,7;52;28,9
22;F;Scientifique;SeulAppartement;Famille;Difficile;Au moins 1 etudes sup;4;9,9;52;20,0
22;F;Scientifique;Autre;Remuneration;Difficile;Autre;4;9,4;52;25,7
22;F;SciencePo;ResidenceU;Remuneration;Difficile;Autre;3;11,7;52;27,6
22;F;Scientifique;ResidenceU;Multi-sources;Confortable;Au moins 1 etudes sup;4;10,7;53;26,1
22;F;Litteraire;Familial;Famille;Confortable;Autre;5;8,3;53;28,5
22;F;Litteraire;SeulAppartement;Remuneration;Correcte;Au moins 1 etudes sup;5;8,8;53;26,1
22;F;Scientifique;Autre;Remuneration;Correcte;Autre;5;8,6;53;28,6
22;G;Scientifique;Familial;Multi-sources;Confortable;Au moins 1 etudes sup;4;10,1;54;25,7
22;F;Scientifique;Collocation;Remuneration;Confortable;Autre;3;12,7;54;25,5
22;F;Litteraire;Collocation;Famille;Correcte;Au moins 1 etudes sup;4;11,1;54;24,9
22;F;Scientifique;ResidenceU;Remuneration;Correcte;Au moins 1 etudes sup;4;9,8;54;24,7
22;F;Scientifique;Familial;Famille;Correcte;Autre;6;6,8;54;29,5
22;F;Scientifique;Familial;Multi-sources;Correcte;Autre;5;8,7;54;28,7
22;F;Litteraire;Collocation;Remuneration;Correcte;Autre;3;11,4;54;25,6
22;F;Litteraire;SeulAppartement;Remuneration;Correcte;Autre;4;11,3;54;31,6
22;G;Scientifique;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;4;10,6;55;30,0
22;F;Scientifique;SeulAppartement;Famille;Correcte;Au moins 1 etudes sup;4;9,3;55;24,0
22;F;Litteraire;Collocation;Multi-sources;Correcte;Autre;4;9,7;55;27,8
22;F;SciencePo;SeulAppartement;Multi-sources;Correcte;Autre;4;9,7;55;28,2
22;G;Scientifique;SeulAppartement;Remuneration;Correcte;Autre;2;14,2;55;31,6
22;F;Litteraire;Collocation;Remuneration;Difficile;Autre;3;11,6;55;22,1
22;G;Litteraire;Familial;Famille;Correcte;Au moins 1 etudes sup;4;9,5;56;26,4
22;F;Scientifique;ResidenceU;Multi-sources;Correcte;Au moins 1 etudes sup;3;11,6;56;29,6
22;F;Scientifique;SeulAppartement;Multi-sources;Correcte;Au moins 1 etudes sup;5;7,7;56;29,9
22;F;Scientifique;Familial;Multi-sources;Correcte;Autre;5;8,2;56;24,1
22;G;Litteraire;ResidenceU;Remuneration;Difficile;Autre;2;14,5;56;27,7
22;F;SciencePo;SeulAppartement;Remuneration;Difficile;Autre;4;11,2;56;28,1
22;F;Litteraire;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;5;8,4;57;22,4
22;F;Scientifique;SeulAppartement;Multi-sources;Correcte;Au moins 1 etudes sup;5;9,1;57;22,8
22;G;Scientifique;Collocation;Famille;Correcte;Autre;3;12,3;57;31,5
22;F;Scientifique;Familial;Famille;Correcte;Autre;6;7,3;57;27,5
22;F;Scientifique;Collocation;Remuneration;Correcte;Autre;5;8,1;57;23,3
22;G;SciencePo;SeulAppartement;Remuneration;Correcte;Autre;3;11,9;57;24,2
22;F;Autre;Collocation;Remuneration;Difficile;Au moins 1 etudes sup;5;9,2;57;30,3
22;F;Scientifique;Collocation;Remuneration;Difficile;Autre;4;10,6;57;22,2
22;F;Scientifique;SeulAppartement;Remuneration;Correcte;Au moins 1 etudes sup;4;9,8;58;25,0
22;F;Autre;Collocation;Famille;Correcte;Autre;4;10,8;58;24,3
22;G;Scientifique;Collocation;Multi-sources;Correcte;Autre;3;11,5;58;23,7
22;F;Scientifique;Familial;Multi-sources;Correcte;Autre;6;6,9;58;28,1
22;G;Autre;ResidenceU;Multi-sources;Correcte;Autre;3;12,1;58;26,8
22;F;SciencePo;ResidenceU;Remuneration;Correcte;Autre;3;13,0;58;24,1
22;G;Litteraire;ResidenceU;Multi-sources;Difficile;Autre;2;13,6;58;27,5
22;F;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;4;10,9;58;29,6
22;F;Scientifique;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;4;9,8;59;30,1
22;F;Litteraire;Collocation;Famille;Correcte;Autre;4;10,0;59;29,4
22;F;Scientifique;Autre;Remuneration;Correcte;Autre;4;10,1;59;27,9
22;F;Scientifique;Collocation;Remuneration;Correcte;Autre;4;9,5;59;29,6
22;F;Litteraire;Familial;Multi-sources;Difficile;Autre;4;9,7;59;29,0
22;F;Litteraire;Collocation;Remuneration;Difficile;Autre;2;13,8;59;25,3
22;F;Litteraire;ResidenceU;Remuneration;Difficile;Autre;3;13,2;59;28,9
22;F;Scientifique;Collocation;Famille;Confortable;Autre;3;11,5;60;28,7
22;G;Litteraire;Familial;Famille;Correcte;Autre;4;11,0;60;28,1
22;F;SciencePo;Familial;Multi-sources;Correcte;Autre;5;7,8;60;25,6
22;F;Scientifique;ResidenceU;Multi-sources;Correcte;Autre;4;11,3;60;26,4
22;F;Autre;SeulAppartement;Multi-sources;Correcte;Autre;5;9,2;60;20,9
22;F;Litteraire;Collocation;Remuneration;Correcte;Autre;4;10,3;60;25,7
22;F;Scientifique;Collocation;Remuneration;Correcte;Autre;4;9,7;60;28,8
22;F;Autre;Collocation;Remuneration;Correcte;Autre;4;10,2;60;33,1
22;F;Scientifique;Collocation;Multi-sources;Difficile;Autre;4;11,0;60;23,1
22;F;Litteraire;SeulAppartement;Remuneration;Difficile;Autre;4;11,2;60;23,7
22;G;SciencePo;SeulAppartement;Famille;Correcte;Au moins 1 etudes sup;4;9,9;61;26,7
22;F;SciencePo;Collocation;Remuneration;Correcte;Au moins 1 etudes sup;4;10,9;61;27,1
22;F;Scientifique;ResidenceU;Remuneration;Correcte;Au moins 1 etudes sup;4;10,6;61;24,5
22;F;Scientifique;Familial;Multi-sources;Correcte;Autre;6;6,1;61;27,0
22;F;Litteraire;Autre;Remuneration;Correcte;Autre;4;10,0;61;30,6
22;F;Litteraire;Autre;Remuneration;Correcte;Autre;4;9,7;61;31,6
22;F;Autre;ResidenceU;Remuneration;Correcte;Autre;3;12,5;61;29,5
22;F;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;4;10,8;61;21,5
22;F;Litteraire;Collocation;Famille;Correcte;Au moins 1 etudes sup;4;9,9;62;28,9
22;G;Litteraire;Familial;Famille;Correcte;Au moins 1 etudes sup;5;9,2;62;25,7
22;F;Litteraire;Collocation;Multi-sources;Correcte;Autre;3;11,5;62;26,0
22;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;5;8,2;62;28,4
22;F;Scientifique;Familial;Multi-sources;Correcte;Autre;6;6,5;62;24,2
22;F;Scientifique;Familial;Multi-sources;Correcte;Autre;5;8,3;62;24,2
22;F;Scientifique;Collocation;Remuneration;Correcte;Autre;5;8,5;62;30,2
22;G;Scientifique;ResidenceU;Remuneration;Correcte;Autre;1;16,3;62;29,7
22;F;Scientifique;ResidenceU;Remuneration;Correcte;Autre;4;11,2;62;30,4
22;G;SciencePo;Familial;Famille;Correcte;Autre;5;8,2;63;27,8
22;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;4;11,0;63;24,7
22;G;Litteraire;Familial;Multi-sources;Correcte;Autre;3;11,6;63;28,3
22;F;Litteraire;Familial;Multi-sources;Correcte;Autre;5;7,6;63;31,0
22;G;Scientifique;Collocation;Remuneration;Difficile;Autre;2;13,6;63;25,9
22;G;Litteraire;Familial;Famille;Confortable;Au moins 1 etudes sup;5;8,0;64;28,2
22;G;Scientifique;Collocation;Famille;Confortable;Autre;3;12,3;64;22,5
22;F;Scientifique;ResidenceU;Remuneration;Correcte;Au moins 1 etudes sup;4;11,1;64;28,7
22;F;Litteraire;SeulAppartement;Multi-sources;Difficile;Autre;4;11,1;64;22,8
22;G;Scientifique;Collocation;Remuneration;Difficile;Autre;2;14,7;64;34,6
22;G;SciencePo;Collocation;Multi-sources;Correcte;Autre;3;11,4;65;28,6
22;G;Litteraire;Familial;Multi-sources;Correcte;Autre;5;8,4;65;22,4
22;F;Scientifique;Autre;Remuneration;Correcte;Autre;5;8,1;65;24,7
22;F;SciencePo;SeulAppartement;Remuneration;Correcte;Autre;4;10,6;65;24,9
22;G;Litteraire;SeulAppartement;Remuneration;Correcte;Autre;3;12,9;65;27,8
22;F;Litteraire;Collocation;Remuneration;Difficile;Autre;2;13,5;65;26,6
22;F;Litteraire;ResidenceU;Remuneration;Difficile;Autre;3;11,8;65;17,4
22;F;Scientifique;Familial;Multi-sources;Confortable;Au moins 1 etudes sup;6;6,5;66;26,9
22;F;Scientifique;SeulAppartement;Famille;Correcte;Autre;4;10,7;66;19,8
22;G;Autre;Autre;Remuneration;Correcte;Autre;3;12,1;66;20,9
22;G;Litteraire;Autre;Remuneration;Correcte;Autre;2;13,7;66;31,0
22;F;Scientifique;ResidenceU;Remuneration;Correcte;Autre;4;11,1;66;20,8
22;F;Scientifique;ResidenceU;Remuneration;Correcte;Autre;4;11,1;66;27,9
22;F;Scientifique;SeulAppartement;Remuneration;Correcte;Autre;4;11,1;66;25,8
22;F;Scientifique;SeulAppartement;Remuneration;Correcte;Autre;3;11,4;66;27,3
22;F;Scientifique;ResidenceU;Remuneration;Difficile;Autre;3;12,9;66;31,2
22;F;Scientifique;Familial;Famille;Confortable;Autre;5;7,8;67;30,5
22;F;Scientifique;SeulAppartement;Famille;Correcte;Au moins 1 etudes sup;5;8,2;67;25,8
22;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;4;9,4;67;22,6
22;G;Scientifique;Collocation;Multi-sources;Correcte;Autre;3;13,0;67;23,5
22;F;Autre;SeulAppartement;Multi-sources;Correcte;Autre;5;9,2;67;26,0
22;F;Litteraire;Collocation;Remuneration;Difficile;Autre;3;12,2;67;22,3
22;G;Litteraire;Collocation;Famille;Confortable;Au moins 1 etudes sup;4;10,9;68;29,8
22;G;Scientifique;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;3;11,5;68;32,1
22;G;Litteraire;SeulAppartement;Famille;Correcte;Au moins 1 etudes sup;2;14,6;68;29,9
22;G;Scientifique;Familial;Famille;Correcte;Autre;5;8,4;68;27,3
22;F;Litteraire;Collocation;Remuneration;Difficile;Au moins 1 etudes sup;4;9,9;68;27,6
22;G;Litteraire;Collocation;Remuneration;Difficile;Au moins 1 etudes sup;3;12,2;68;28,0
22;G;SciencePo;ResidenceU;Multi-sources;Difficile;Autre;2;14,4;68;31,9
22;G;Scientifique;ResidenceU;Remuneration;Difficile;Autre;1;15,9;68;27,6
22;F;Scientifique;Familial;Famille;Confortable;Autre;7;5,0;69;25,0
22;F;Scientifique;SeulAppartement;Famille;Correcte;Au moins 1 etudes sup;5;7,8;69;30,9
22;F;Autre;Familial;Multi-sources;Correcte;Au moins 1 etudes sup;6;6,2;69;26,9
22;F;Litteraire;ResidenceU;Multi-sources;Correcte;Au moins 1 etudes sup;3;11,9;69;25,2
22;F;Scientifique;ResidenceU;Multi-sources;Correcte;Au moins 1 etudes sup;4;10,5;69;27,4
22;F;Autre;SeulAppartement;Famille;Correcte;Autre;4;10,8;69;22,2
22;G;Scientifique;SeulAppartement;Famille;Correcte;Autre;3;11,9;69;25,8
22;F;Scientifique;Autre;Multi-sources;Correcte;Autre;5;7,9;69;28,2
22;G;Scientifique;Collocation;Remuneration;Correcte;Autre;3;12,6;69;27,0
22;G;SciencePo;Collocation;Remuneration;Confortable;Au moins 1 etudes sup;3;12,2;70;27,6
22;F;Litteraire;Familial;Famille;Correcte;Au moins 1 etudes sup;6;7,1;70;19,7
22;F;Litteraire;Collocation;Multi-sources;Correcte;Au moins 1 etudes sup;4;10,5;70;29,1
22;F;Scientifique;Familial;Multi-sources;Correcte;Au moins 1 etudes sup;6;7,0;70;22,4
22;F;Scientifique;Familial;Multi-sources;Correcte;Au moins 1 etudes sup;5;7,5;70;23,1
22;F;Litteraire;SeulAppartement;Multi-sources;Correcte;Au moins 1 etudes sup;4;9,5;70;24,8
22;F;Litteraire;Collocation;Famille;Correcte;Autre;3;11,5;70;26,7
22;F;Scientifique;Familial;Multi-sources;Correcte;Autre;5;7,7;70;29,2
22;F;Autre;SeulAppartement;Remuneration;Correcte;Autre;4;9,9;70;29,2
22;F;Scientifique;Familial;Famille;Difficile;Autre;5;7,6;70;28,3
22;F;Litteraire;ResidenceU;Remuneration;Difficile;Autre;1;15,8;70;32,1
22;G;Litteraire;SeulAppartement;Remuneration;Difficile;Autre;3;12,2;70;25,8
22;G;Litteraire;SeulAppartement;Remuneration;Difficile;Autre;2;14,2;70;32,4
22;G;Litteraire;SeulAppartement;Multi-sources;Correcte;Au moins 1 etudes sup;4;11,2;71;32,2
22;F;Scientifique;Collocation;Remuneration;Correcte;Autre;4;10,4;71;29,9
22;G;Litteraire;SeulAppartement;Remuneration;Difficile;Autre;2;13,8;71;22,6
22;F;Scientifique;SeulAppartement;Remuneration;Correcte;Au moins 1 etudes sup;5;8,4;72;30,1
22;F;Scientifique;Autre;Famille;Correcte;Autre;4;9,3;72;30,3
22;G;Autre;Collocation;Famille;Correcte;Autre;5;8,6;72;28,8
22;F;Scientifique;SeulAppartement;Famille;Correcte;Autre;4;9,8;72;26,5
22;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;4;10,1;72;24,5
22;F;Scientifique;SeulAppartement;Multi-sources;Correcte;Autre;3;11,4;72;27,2
22;F;Scientifique;ResidenceU;Multi-sources;Difficile;Autre;2;13,5;72;26,2
22;F;Litteraire;ResidenceU;Remuneration;Correcte;Au moins 1 etudes sup;3;13,0;73;29,5
22;G;Scientifique;Autre;Famille;Correcte;Autre;3;11,7;73;26,3
22;F;Litteraire;Collocation;Famille;Confortable;Au moins 1 etudes sup;4;10,5;74;29,7
22;F;Litteraire;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;5;7,7;74;24,4
22;F;Litteraire;Familial;Multi-sources;Confortable;Au moins 1 etudes sup;6;6,3;74;36,7
22;F;Scientifique;Familial;Multi-sources;Correcte;Au moins 1 etudes sup;7;5,0;74;28,8
22;F;Scientifique;Autre;Remuneration;Correcte;Au moins 1 etudes sup;5;8,9;74;25,4
22;F;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;5;9,1;74;30,1
22;F;Scientifique;Familial;Famille;Correcte;Au moins 1 etudes sup;6;6,2;75;27,4
22;F;Litteraire;Autre;Famille;Correcte;Autre;4;9,8;75;22,7
22;F;Scientifique;Familial;Famille;Correcte;Autre;7;4,7;75;24,3
22;F;Litteraire;ResidenceU;Remuneration;Difficile;Autre;2;14,5;75;23,8
22;F;Scientifique;ResidenceU;Remuneration;Difficile;Autre;2;13,3;75;28,7
22;G;Litteraire;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;3;12,0;76;23,7
22;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;4;9,7;76;29,1
22;F;Litteraire;ResidenceU;Multi-sources;Correcte;Autre;3;11,9;76;22,5
22;F;Scientifique;SeulAppartement;Remuneration;Correcte;Autre;3;12,4;76;30,0
22;G;Scientifique;Collocation;Remuneration;Correcte;Au moins 1 etudes sup;3;12,1;77;27,4
22;F;Scientifique;Collocation;Famille;Correcte;Autre;5;7,4;77;24,4
22;G;SciencePo;SeulAppartement;Famille;Correcte;Autre;3;12,8;77;31,8
22;F;Autre;SeulAppartement;Multi-sources;Correcte;Autre;3;11,6;77;24,7
22;G;SciencePo;SeulAppartement;Multi-sources;Correcte;Autre;3;12,8;77;31,5
22;G;Litteraire;SeulAppartement;Multi-sources;Correcte;Autre;3;12,8;77;33,4
22;F;Litteraire;Familial;Famille;Confortable;Au moins 1 etudes sup;6;6,3;78;24,5
22;F;Scientifique;Collocation;Remuneration;Correcte;Autre;5;9,0;78;26,6
22;G;Litteraire;SeulAppartement;Remuneration;Difficile;Autre;1;16,2;78;26,7
22;G;Litteraire;Familial;Multi-sources;Correcte;Autre;4;10,6;79;26,9
22;G;Autre;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;3;11,5;79;29,3
22;F;Litteraire;Collocation;Famille;Correcte;Au moins 1 etudes sup;4;10,5;79;31,1
