"Num_Acc","catu","grav","sexe","an_nais"
201800011070,1,3,1,1971
201800011071,1,3,1,1978
201800011072,1,1,1,1964
201800011072,1,4,2,1997
201800011073,1,1,1,1984
201800011073,1,4,2,1968
201800011074,1,4,1,1991
201800011074,1,1,1,1989
201800011075,1,3,1,1943
201800011076,1,1,1,1999
201800011076,3,4,1,1991
201800011077,1,4,2,1993
201800011078,3,4,1,1999
201800011079,1,1,2,1981
201800011079,2,4,2,2003
201800011079,1,4,2,1984
201800011079,2,4,1,2009
201800011079,2,4,2,2009
201800011079,2,4,2,2011
201800011080,1,1,1,1967
201800011080,1,4,1,1993
201800011081,1,1,1,1999
201800011081,2,1,1,1999
201800011081,2,1,1,2000
201800011081,2,4,2,2002
201800011081,2,1,1,1997
201800011081,2,1,2,2001
201800011082,1,4,1,1963
201800011082,1,4,1,1996
201800011083,1,4,1,1990
201800011083,1,1,1,1971
201800011084,1,3,1,1969
201800011085,1,4,1,1976
201800011086,1,1,1,1944
201800011086,3,4,2,2000
201800011087,1,4,2,1957
201800011088,1,4,1,1969
201800011089,1,4,2,1980
201800011089,1,1,1,1987
201800011090,1,1,1,1971
201800011090,1,3,2,1944
201800011091,1,1,1,1947
201800011091,3,4,2,1981
201800011091,3,4,2,2013
201800011092,1,1,1,1974
201800011092,3,4,2,1986
201800011093,1,1,1,1978
201800011093,1,4,1,2003
201800011094,1,1,2,1968
201800011094,3,4,1,2007
201800011095,1,4,2,1986
201800011096,1,1,2,1973
201800011096,3,3,2,1951
201800011097,1,1,2,1964
201800011097,3,4,1,1987
201800011098,1,1,1,1975
201800011098,1,4,2,1976
201800011099,1,1,1,1962
201800011099,3,4,2,2001
201800011100,1,3,2,1945
201800011101,1,3,1,1977
201800011101,1,1,1,1984
201800011102,1,3,1,1974
201800011103,1,3,2,1941
201800011104,1,3,1,1970
201800011104,2,1,2,2003
201800011104,1,1,1,1985
201800011105,1,3,1,1958
201800011105,2,1,1,1998
201800011105,2,4,2,1999
201800011105,2,4,1,1988
201800011106,1,3,1,1996
201800011107,1,3,2,1995
201800011108,1,3,1,1994
201800011109,1,4,1,1975
201800011110,1,2,2,1944
201800011110,1,3,1,1991
201800011111,1,3,1,1992
201800011111,1,1,2,1953
201800011112,1,2,1,1988
201800011112,1,3,1,1947
201800011112,1,1,1,1975
201800011112,1,1,2,1973
201800011113,1,3,1,1950
201800011114,1,4,1,1990
201800011114,1,2,1,1997
201800011114,2,2,2,1966
201800011114,2,2,2,1997
201800011115,1,2,1,1988
201800011115,1,4,1,1999
201800011115,2,4,2,2000
201800011116,1,3,1,1980
201800011116,1,1,1,1946
201800011116,2,1,2,1946
201800011117,1,1,1,1995
201800011117,1,3,1,1994
201800011118,1,1,2,1964
201800011118,1,4,1,1994
201800011119,1,3,1,1969
201800011120,1,1,1,1976
201800011120,1,4,1,1956
201800011121,1,4,1,1988
201800011122,1,1,1,1934
201800011122,3,4,2,1976
201800011123,1,2,2,1939
201800011123,1,3,2,1948
201800011124,1,1,2,1973
201800011124,2,3,2,2016
201800011125,1,3,2,1952
201800011125,2,3,1,1950
201800011126,1,3,1,1993
201800011127,1,1,2,1990
201800011127,1,4,1,1979
201800011127,2,1,1,1975
201800011128,1,1,2,1995
201800011128,2,1,1,1995
201800011128,1,3,1,1953
201800011128,2,3,2,1954
201800011129,1,1,2,1988
201800011129,1,3,1,1977
201800011130,1,3,2,1960
201800011131,1,3,1,1968
201800011132,1,4,1,1967
201800011132,1,4,1,1999
201800011133,1,4,1,1959
201800011133,1,1,1,1948
201800011134,1,1,2,1944
201800011134,1,3,1,1948
201800011135,1,1,1,1992
201800011135,1,4,1,1948
201800011135,1,4,1,1939
201800011136,1,4,2,1997
201800011136,1,4,1,1978
201800011136,2,1,1,1976
201800011136,1,4,1,1985
201800011137,1,1,2,1978
201800011137,3,4,1,2008
201800011138,1,4,1,1932
201800011139,1,3,1,1992
201800011140,1,1,1,1947
201800011140,2,4,2,1944
201800011141,1,3,2,1948
201800011141,2,1,1,1994
201800011142,1,1,2,1953
201800011142,2,3,1,1955
201800011142,1,1,1,1962
201800011143,1,3,1,1960
201800011144,1,1,1,1998
201800011144,3,3,1,1999
201800011145,1,4,1,1988
201800011145,2,3,1,1991
201800011145,2,4,1,1996
201800011145,2,4,1,2000
201800011146,1,3,2,1993
201800011147,1,1,1,1988
201800011147,1,2,2,1981
201800011147,2,3,2,2006
201800011148,1,1,2,1999
201800011148,2,1,2,1996
201800011148,3,4,1,1988
201800011148,3,4,1,2007
201800011148,3,4,2,2009
201800011148,3,1,2,2010
201800011149,1,3,1,1951
201800011150,1,1,2,1936
201800011150,2,1,1,1930
201800011150,1,1,2,1937
201800011150,2,4,2,1937
201800011150,2,1,2,2000
201800011151,1,3,1,1970
201800011152,1,3,1,1991
201800011153,1,2,1,1951
201800011153,2,2,2,1942
201800011153,2,2,2,1943
201800011153,1,1,1,1968
201800011154,1,4,1,1991
201800011155,1,1,1,1957
201800011155,1,3,1,2003
201800011155,2,4,1,2001
201800011156,1,2,1,1966
201800011156,1,3,1,1968
201800011157,1,1,1,1975
201800011157,1,4,1,1965
201800011158,1,3,1,1995
201800011159,1,2,1,1964
201800011160,1,4,2,1966
201800011160,1,4,2,1974
201800011160,2,4,1,1939
201800011161,1,1,2,1996
201800011161,1,3,1,2000
201800011162,1,4,1,1999
201800011162,2,2,1,2000
201800011162,1,4,2,1987
201800011162,2,4,2,2000
201800011163,1,1,1,1968
201800011163,1,4,1,1985
201800011164,1,3,1,2005
201800011165,1,1,1,1943
201800011165,1,3,1,2002
201800011166,1,2,1,1967
201800011166,1,1,2,1983
201800011166,2,4,2,2009
201800011166,2,1,2,2012
201800011167,1,1,2,1972
201800011167,1,3,1,2000
201800011167,2,4,1,2000
201800011168,1,1,1,1942
201800011168,3,3,2,1937
201800011169,1,3,1,1990
201800011170,1,3,1,1996
201800011171,1,3,1,1948
201800011172,1,3,1,2001
201800011172,1,1,1,1967
201800011173,1,3,1,2008
201800011173,1,1,1,1982
201800011174,1,1,1,1956
201800011174,2,3,2,1965
201800011174,1,3,1,1962
201800011174,2,1,1,1941
201800011174,2,3,2,1973
201800011175,1,2,1,1965
201800011175,1,1,1,2000
201800011176,1,4,2,1994
201800011176,1,1,2,1978
201800011177,1,2,1,1988
201800011178,1,2,1,1956
201800011179,1,3,1,1969
201800011179,2,3,2,1965
201800011180,1,3,1,1986
201800011180,1,1,1,1986
201800011181,1,1,1,1980
201800011181,1,3,1,2010
201800011182,1,3,2,1991
201800011183,1,4,1,1994
201800011183,2,3,1,1993
201800011184,1,1,1,1995
201800011184,1,1,2,1973
201800011184,2,3,2,1956
201800011184,2,1,1,2007
201800011185,1,3,1,1969
201800011186,1,2,1,1997
201800011187,1,4,2,1996
201800011187,1,1,1,1947
201800011187,1,3,1,1946
201800011187,2,3,2,1949
201800011188,1,1,2,1995
201800011188,2,3,2,1967
201800011188,2,1,2,1989
201800011188,2,1,2,2005
201800011189,1,3,1,1971
201800011190,1,1,2,1960
201800011190,1,3,1,1994
201800011191,1,4,1,1973
201800011191,1,1,2,1972
201800011192,1,1,1,1968
201800011192,3,3,2,1954
201800011193,1,1,1,1988
201800011193,1,4,2,1985
201800011194,1,2,1,2000
201800011195,1,4,1,1977
201800011195,2,2,2,1942
201800011196,1,1,1,1964
201800011196,2,1,2,2007
201800011196,2,2,1,2009
201800011197,1,1,1,1979
201800011197,3,3,1,1979
201800011198,1,4,1,1954
201800011198,2,3,2,1954
201800011199,1,1,1,1972
201800011199,3,3,1,1963
201800011200,1,3,1,1973
201800011201,1,1,1,1964
201800011201,2,3,2,1958
201800011202,1,1,1,1966
201800011202,2,1,2,1970
201800011202,1,3,1,1953
201800011202,1,1,1,1981
201800011203,1,3,1,1988
201800011204,1,1,1,1959
201800011204,1,3,1,1974
201800011205,1,3,2,1963
201800011205,1,1,1,1968
201800011206,1,3,1,2002
201800011206,1,1,2,1997
201800011206,2,1,1,1968
201800011206,2,1,1,1996
201800011207,1,3,2,1963
201800011207,1,3,1,1955
201800011207,2,4,1,1955
201800011208,1,3,1,1954
201800011209,1,1,1,1993
201800011209,1,3,2,1970
201800011210,1,1,1,1989
201800011210,3,2,1,1935
201800011211,1,2,1,1998
201800011211,1,1,1,1973
201800011212,1,3,2,1992
201800011213,1,2,1,1958
201800011213,1,4,1,1985
201800011213,2,4,2,1990
201800011214,1,3,1,1971
201800011215,1,4,2,1970
201800011215,2,1,1,1963
201800011215,2,4,2,2000
201800011215,2,4,1,1996
201800011215,1,4,2,1993
201800011215,2,4,1,1993
201800011216,3,3,2,1936
201800011217,1,4,1,1984
201800011218,1,3,1,1999
201800011219,1,1,1,1937
201800011219,3,3,2,1960
201800011220,1,1,1,1998
201800011220,1,2,1,1977
201800011221,1,4,1,1988
201800011221,2,3,2,1984
201800011222,1,2,1,1994
201800011222,1,3,1,1972
201800011222,2,4,2,2003
201800011222,1,4,1,1986
201800011222,2,4,2,1989
201800011223,1,4,1,1962
201800011223,1,3,1,1992
201800011223,2,2,2,1993
201800011224,1,3,1,1945
201800011224,2,3,2,1949
201800011224,2,1,1,1991
201800011225,1,1,2,1963
201800011225,2,3,1,1929
201800011225,1,1,1,1975
201800011225,2,1,1,2011
201800011226,1,1,1,1963
201800011226,1,3,1,1977
201800011227,1,3,1,1984
201800011227,2,2,1,1998
201800011228,1,1,1,1951
201800011228,1,4,1,1973
201800011229,1,3,1,1962
201800011230,1,3,2,1980
201800011230,1,1,1,1958
201800011231,1,2,1,1929
201800011232,1,3,2,1962
201800011232,1,1,1,1999
201800011233,1,3,1,2001
201800011233,1,1,2,1958
201800011234,1,3,1,1946
201800011234,1,1,2,1983
201800011235,1,4,2,1965
201800011235,1,4,2,1965
201800011236,1,3,1,1963
201800011237,1,1,1,2000
201800011237,3,3,1,2000
201800011238,1,3,1,2006
201800011239,1,3,2,1965
201800011240,1,3,1,1956
201800011241,1,3,1,1964
201800011242,1,3,1,2000
201800011242,2,4,1,2000
201800011243,1,2,1,1963
201800011243,1,1,2,1981
201800011243,1,1,1,1978
201800011244,1,2,1,2000
201800011245,1,1,2,1945
201800011245,2,3,1,1949
201800011246,1,3,1,1987
201800011247,1,1,1,1981
201800011247,2,1,2,1998
201800011247,1,3,1,2000
201800011248,1,3,1,1964
201800011248,1,1,1,1976
201800011249,1,4,1,1954
201800011249,2,4,1,1987
201800011249,1,2,1,1933
201800011250,1,3,1,1967
201800011250,2,4,2,1970
201800011251,1,4,1,1982
201800011251,1,4,2,1966
201800011252,1,4,1,1992
201800011253,1,2,1,1949
201800011253,2,1,2,2004
201800011253,1,1,1,1997
201800011254,1,1,1,1954
201800011254,1,3,1,1972
201800011254,2,3,2,1943
201800011255,1,3,1,1960
201800011256,1,3,1,1977
201800011256,1,1,2,1987
201800011256,2,1,1,2006
201800011256,2,1,1,2012
201800011256,2,1,1,2002
201800011257,1,2,1,1994
201800011258,1,3,1,1993
201800011259,1,4,1,1953
201800011259,1,1,1,1935
201800011260,1,3,1,1947
201800011260,2,4,2,1952
201800011261,1,4,2,1959
201800011261,1,3,2,1992
201800011262,1,3,1,1984
201800011263,1,1,1,1965
201800011263,3,2,2,1920
201800011264,1,3,1,1995
201800011265,1,3,1,1986
201800011266,1,3,2,1943
201800011267,1,3,1,1976
201800011268,1,3,1,1996
201800011268,2,1,1,1996
201800011269,1,3,1,1991
201800011270,1,3,2,1942
201800011270,2,2,1,1933
201800011271,1,1,1,1972
201800011271,1,3,1,1958
201800011272,1,2,1,1937
201800011273,1,1,1,1954
201800011273,1,3,1,2002
201800011274,1,4,1,1951
201800011274,2,1,1,1979
201800011274,2,4,2,1935
201800011274,2,1,1,2011
201800011274,1,1,2,1950
201800011274,2,1,1,1991
201800011274,2,1,2,1998
201800011275,1,3,1,1940
201800011275,1,1,1,1988
201800011276,1,3,1,1950
201800011276,1,1,2,1949
201800011277,1,3,1,1999
201800011278,1,2,1,1973
201800011279,1,1,2,1959
201800011279,1,3,1,2001
201800011280,1,4,1,1978
201800011280,1,4,2,1965
201800011280,1,1,2,1954
201800011280,1,1,2,1985
201800011280,2,1,1,1974
201800011281,1,2,1,1993
201800011282,1,2,1,1929
201800011282,1,1,1,1963
201800011283,1,1,1,1965
201800011283,1,4,1,1987
201800011283,2,1,2,1987
201800011284,1,1,2,1937
201800011284,3,3,1,2010
201800011285,1,3,1,1947
201800011285,1,4,1,1953
201800011286,1,1,1,1965
201800011286,2,1,1,1986
201800011286,1,4,2,1978
201800011286,2,1,2,2006
201800011286,2,3,1,2008
201800011287,1,4,1,1951
201800011288,1,3,1,1971
201800011288,2,3,1,1971
201800011289,1,1,1,1996
201800011289,1,3,1,2003
201800011289,2,3,2,2002
201800011290,1,1,2,1988
201800011290,2,3,1,2014
201800011291,1,1,2,1993
201800011291,2,1,1,1986
201800011291,1,4,1,1969
201800011292,1,4,1,1974
201800011292,1,4,1,1992
201800011292,2,4,2,1991
201800011293,1,4,1,1966
201800011293,1,3,2,1992
201800011294,1,3,1,1965
201800011295,1,2,1,1991
201800011295,1,3,1,1964
201800011296,1,3,1,1994
201800011297,1,2,1,1981
201800011297,1,3,2,1959
201800011297,1,1,1,1990
201800011297,1,1,2,1957
201800011298,1,1,1,1958
201800011298,1,3,1,1980
201800011299,1,1,1,1989
201800011299,1,3,2,1963
201800011300,1,3,1,2004
201800011300,1,3,1,2004
201800011300,1,1,1,1940
201800011301,1,2,1,1958
201800011301,1,3,1,1972
201800011301,2,3,1,1980
201800011301,2,3,2,1971
201800011301,2,2,2,1979
201800011302,1,3,1,1965
201800011302,1,1,1,1995
201800011303,1,1,2,1992
201800011303,2,3,2,1998
201800011303,2,1,1,1995
201800011303,2,1,1,1995
201800011304,1,1,1,1982
201800011304,1,4,2,1998
201800011305,1,2,1,1992
201800011305,2,3,2,1996
201800011305,1,1,1,1945
201800011305,2,1,2,1994
201800011305,2,1,2,1968
201800011306,1,1,1,1995
201800011306,3,3,1,1964
201800011307,1,4,1,1985
201800011307,2,3,1,1967
201800011308,1,1,1,1998
201800011308,1,1,2,1960
201800011308,1,4,2,1969
201800011309,1,3,1,1985
201800011310,1,3,1,1990
201800011311,1,4,1,2001
201800011312,1,3,1,1965
201800011312,1,1,1,1996
201800011313,1,3,2,1993
201800011313,1,1,1,1960
201800011313,2,1,2,1963
201800011313,1,3,2,1946
201800011314,1,4,1,1985
201800011314,2,4,1,1987
201800011314,1,4,1,1951
201800011314,2,3,2,1953
201800011314,2,4,1,2012
201800011314,2,4,2,2011
201800011314,2,4,1,2012
201800011315,1,1,2,1978
201800011315,1,4,1,1971
201800011316,1,3,1,2001
201800011316,1,3,1,1991
201800011317,1,1,1,1978
201800011317,1,2,1,2004
201800011318,1,2,2,1939
201800011318,1,4,1,1981
201800011318,1,1,1,1975
201800011319,1,1,1,1981
201800011319,3,3,1,1929
201800011320,1,3,1,1960
201800011320,1,1,1,1972
201800011321,1,3,2,1989
201800011321,1,3,2,1977
201800011322,1,4,1,1996
201800011322,2,4,1,1996
201800011322,2,1,1,1995
201800011323,1,3,1,1985
201800011324,1,1,2,1960
201800011324,1,4,1,1966
201800011325,1,3,1,1965
201800011325,2,4,1,2001
201800011326,1,3,1,1990
201800011327,1,3,1,2005
201800011328,1,1,1,1945
201800011328,1,3,1,1959
201800011329,1,1,1,1936
201800011329,3,4,2,1949
201800011330,1,2,2,1986
201800011330,2,3,1,2009
201800011331,1,3,1,1962
201800011332,1,3,1,1987
201800011333,1,2,1,1999
201800011334,1,1,1,1972
201800011334,1,4,1,2002
201800011335,1,3,1,1999
201800011335,1,1,2,1975
201800011336,1,3,2,1945
201800011336,2,3,2,1944
201800011336,1,1,1,1954
201800011337,1,3,1,1978
201800011338,1,4,1,1993
201800011338,1,3,1,1962
201800011339,1,3,1,2003
201800011339,1,1,1,1988
201800011340,1,3,2,1956
201800011341,1,4,2,1994
201800011341,1,3,1,1967
201800011342,1,2,1,1984
201800011343,1,2,1,1942
201800011344,1,1,1,1949
201800011344,1,3,1,1951
201800011345,1,3,2,1978
201800011345,2,4,2,1998
201800011346,1,3,1,1992
201800011346,2,3,1,1990
201800011347,1,3,2,1924
201800011347,1,1,1,1962
201800011348,1,4,2,1973
201800011348,2,4,1,1998
201800011348,2,4,2,1998
201800011348,1,1,1,1948
201800011348,2,4,2,1951
201800011348,2,4,2,1946
201800011348,2,4,2,1978
201800011349,1,3,1,1968
201800011349,1,1,1,1956
201800011349,2,1,2,1957
201800011350,1,4,1,1999
201800011350,2,2,1,1999
201800011350,2,4,1,1996
201800011351,1,3,1,1954
201800011352,1,3,1,2000
201800011353,1,1,1,1961
201800011353,1,3,1,1990
201800011354,1,1,2,1943
201800011354,1,3,1,2004
201800011355,1,3,1,1985
201800011356,1,2,1,1943
201800011356,1,1,1,1987
201800011357,1,1,1,1982
201800011357,1,3,1,2002
201800011357,2,4,2,2004
201800011358,1,3,2,1965
201800011358,1,1,1,1964
201800011358,1,4,2,1979
201800011358,1,4,2,1958
201800011359,1,3,1,1999
201800011359,1,4,1,1985
201800011360,1,3,1,1955
201800011361,1,3,1,1989
201800011362,1,1,1,1937
201800011362,1,3,1,1992
201800011362,2,3,1,1999
201800011363,1,3,1,1999
201800011364,1,3,1,2002
201800011365,1,3,2,1997
201800011366,1,4,1,1961
201800011366,2,4,2,2009
201800011367,1,4,2,1987
201800011367,2,1,1,1981
201800011367,2,3,2,2012
201800011367,2,4,1,1969
201800011367,2,3,1,2008
201800011367,2,1,1,2016
201800011368,1,3,2,1999
201800011368,2,4,1,1996
201800011369,1,1,2,1986
201800011369,1,1,2,1989
201800011369,2,3,2,1995
201800011370,1,3,1,1995
201800011370,1,1,2,1980
201800011371,1,1,2,1968
201800011371,2,1,1,1946
201800011371,2,1,2,1952
201800011371,1,1,1,1988
201800011371,2,3,2,1996
201800011372,1,3,1,1961
201800011373,1,4,2,1989
201800011373,2,1,2,2012
201800011374,1,2,1,1948
201800011375,1,1,2,1981
201800011375,1,3,1,1981
201800011376,1,2,1,1939
201800011376,2,3,1,1984
201800011377,1,1,1,2002
201800011377,2,4,1,2018
201800011377,2,3,2,2000
201800011378,1,2,1,1947
201800011379,1,3,2,1988
201800011380,1,3,1,1955
201800011380,2,3,1,1957
201800011381,1,1,1,1943
201800011381,3,3,2,1932
201800011382,1,3,1,1976
201800011383,1,3,2,1963
201800011383,1,1,1,1990
201800011384,1,1,1,1952
201800011384,1,1,1,1941
201800011384,2,1,2,1942
201800011384,1,3,2,1962
201800011385,1,3,2,1985
201800011386,1,1,2,1959
201800011386,1,3,1,2000
201800011387,1,1,2,1982
201800011387,2,1,2,2003
201800011387,1,1,1,1982
201800011387,1,3,2,1985
201800011387,2,1,2,1958
201800011387,2,1,2,1980
201800011387,2,1,2,1956
201800011387,2,1,2,1979
201800011388,1,2,1,1983
201800011389,1,4,1,1995
201800011389,2,4,1,1996
201800011389,2,4,1,1997
201800011389,2,4,1,1987
201800011389,1,4,2,1990
201800011390,1,4,1,1992
201800011390,2,1,2,1998
201800011390,2,3,2,1997
201800011391,1,4,1,1988
201800011392,1,4,2,1976
201800011392,1,3,1,1953
201800011393,1,4,2,1994
201800011393,2,4,2,1994
201800011393,2,4,1,1998
201800011393,2,3,2,2000
201800011393,2,4,2,2000
201800011394,1,4,2,1969
201800011394,1,4,1,1949
201800011394,2,4,2,2004
201800011395,1,1,1,1947
201800011395,1,3,1,1957
201800011396,1,1,1,1990
201800011396,1,4,2,1963
201800011396,2,4,1,1962
201800011397,1,3,1,1970
201800011397,1,1,1,1979
201800011398,1,4,1,1955
201800011398,1,3,2,1966
201800011398,1,3,2,1980
201800011398,2,1,1,2017
201800011398,2,3,2,2013
201800011398,1,4,1,1966
201800011399,1,3,2,1998
201800011399,2,4,2,1996
201800011399,2,1,1,1998
201800011399,2,1,1,1996
201800011400,1,1,1,1954
201800011400,1,4,1,1989
201800011401,1,2,1,1974
201800011402,1,4,1,1981
201800011402,1,1,1,1992
201800011403,1,2,1,1982
201800011404,1,1,1,1978
201800011404,1,2,1,1948
201800011404,2,2,2,1947
201800011405,1,1,1,1989
201800011405,1,3,1,1991
201800011406,1,1,1,1963
201800011406,1,3,2,1970
201800011407,1,3,2,1964
201800011408,1,4,1,1953
201800011408,2,3,2,1968
201800011408,1,4,1,1979
201800011408,2,3,2,1931
201800011408,2,3,2,1980
201800011408,2,4,2,2014
201800011408,2,2,1,1928
201800011408,2,4,2,2015
201800011409,1,4,2,1978
201800011410,1,1,1,1998
201800011410,2,3,1,2000
201800011411,1,1,1,1986
201800011411,2,1,2,1988
201800011411,2,1,1,2017
201800011411,1,3,2,1984
201800011412,1,1,1,1938
201800011412,3,2,1,1926
201800011413,1,3,2,1935
201800011414,1,1,1,1955
201800011414,1,3,1,1945
201800011415,1,3,1,1976
201800011415,1,3,1,1960
201800011416,1,1,2,1994
201800011416,3,2,1,1933
201800011417,1,1,1,1966
201800011417,1,1,1,1971
201800011417,1,4,1,1956
201800011418,1,3,1,1996
201800011419,1,3,1,1982
201800011420,1,1,1,1990
201800011420,2,1,2,2017
201800011420,2,3,2,1994
201800011420,2,1,1,2016
201800011420,1,1,1,1948
201800011420,2,1,2,1950
201800011421,1,1,1,1995
201800011421,2,3,2,1999
201800011421,1,1,1,1986
201800011422,1,1,1,1991
201800011422,1,4,1,1962
201800011423,1,1,1,1999
201800011423,2,1,2,1975
201800011423,2,3,1,1971
201800011423,2,1,1,2002
201800011424,1,3,1,1967
201800011425,1,3,1,1989
201800011425,1,3,1,1984
201800011426,1,1,1,1966
201800011426,1,3,1,1967
201800011426,2,3,2,1962
201800011426,2,3,2,1966
201800011427,1,4,2,1951
201800011427,1,1,1,1988
201800011428,1,3,1,1971
201800011429,1,3,2,1999
201800011430,1,3,1,1981
201800011430,2,4,2,1977
201800011431,1,1,1,1962
201800011431,1,4,2,1952
201800011431,2,4,1,1970
201800011431,1,1,1,1959
201800011432,1,1,2,1995
201800011432,2,3,2,1994
201800011433,1,1,2,1971
201800011433,3,4,1,1974
201800011434,1,1,1,1940
201800011434,1,3,1,1995
201800011435,1,3,2,1968
201800011435,1,1,1,1966
201800011436,1,3,1,1992
201800011437,1,4,2,1997
201800011437,1,1,1,1972
201800011437,1,3,1,1951
201800011438,1,3,1,1993
201800011439,1,3,2,1962
201800011440,1,1,1,1953
201800011440,1,4,1,2000
201800011441,1,1,1,1965
201800011441,1,3,1,2003
201800011442,1,3,1,1997
201800011442,1,3,1,1990
201800011443,1,1,2,1979
201800011443,1,3,2,1959
201800011444,1,1,1,1985
201800011444,1,3,1,1928
201800011444,2,1,2,1967
201800011445,1,3,1,1976
201800011446,1,3,1,1988
201800011447,1,3,1,1976
201800011448,1,1,1,1972
201800011448,1,3,1,2001
201800011449,1,4,1,1999
201800011449,2,2,1,1934
201800011450,1,4,1,1987
201800011451,1,3,2,1959
201800011452,1,4,1,1985
201800011453,1,1,1,1959
201800011453,1,3,1,1978
201800011454,1,2,1,1954
201800011455,1,3,2,1963
201800011455,1,1,1,1973
201800011456,1,3,1,1994
201800011456,2,4,1,2000
201800011456,1,1,1,1980
201800011457,1,3,1,1959
201800011458,1,1,1,1990
201800011458,2,1,1,1998
201800011458,1,4,1,1954
201800011458,1,3,1,1944
201800011459,1,3,2,1986
201800011459,2,4,2,2002
201800011460,1,1,1,1949
201800011460,3,4,2,1962
201800011461,1,1,1,1952
201800011461,3,2,2,1954
201800011462,1,3,1,1965
201800011463,1,4,2,1968
201800011463,1,1,1,1955
201800011464,1,4,1,1997
201800011464,2,1,1,1999
201800011464,2,4,2,2000
201800011464,2,1,2,1998
201800011465,1,3,1,1972
201800011465,1,4,1,1981
201800011465,2,1,2,1981
201800011465,2,1,1,2009
201800011466,1,3,1,2000
201800011466,2,3,2,2002
201800011466,1,4,2,1999
201800011466,2,4,2,1999
201800011467,1,1,1,1943
201800011467,1,4,1,1940
201800011468,1,1,1,1995
201800011468,2,4,1,1967
201800011468,1,1,1,1976
201800011469,1,1,1,1977
201800011469,3,3,1,1994
201800011470,1,3,1,1985
201800011471,1,4,1,1999
201800011471,1,1,2,1994
201800011471,2,1,2,2017
201800011472,1,3,1,1954
201800011473,1,2,1,1982
201800011474,1,2,2,1960
201800011475,1,3,1,2000
201800011475,1,1,1,1977
201800011476,1,1,1,1999
201800011476,1,4,1,1963
201800011477,1,3,1,2002
201800011478,1,1,1,1935
201800011478,1,4,2,1981
201800011479,1,1,2,1963
201800011479,1,4,2,1941
201800011479,2,1,1,1945
201800011480,1,1,1,1984
201800011480,3,4,1,2003
201800011481,1,4,1,2000
201800011481,2,3,2,1998
201800011481,2,4,1,1998
201800011482,1,1,2,1985
201800011482,1,3,1,1997
201800011483,1,1,1,2000
201800011483,2,4,2,2000
201800011484,1,1,2,1938
201800011484,3,3,2,1954
201800011485,1,1,2,1995
201800011485,2,1,1,1996
201800011485,2,4,1,1990
201800011486,1,1,1,1969
201800011486,2,1,2,2012
201800011486,1,3,1,1935
201800011487,1,4,1,1957
201800011487,1,1,1,1991
201800011488,1,3,1,1994
201800011489,1,1,2,1969
201800011489,3,4,2,2001
201800011490,1,1,1,1993
201800011490,1,4,1,1998
201800011490,2,4,2,1967
201800011490,2,1,1,1965
201800011491,1,4,2,1993
201800011491,2,3,2,1995
201800011491,2,4,1,1996
201800011491,2,4,1,1994
201800011492,1,1,1,1958
201800011492,1,2,1,1933
201800011493,1,4,1,1962
201800011493,2,4,1,1992
201800011493,2,4,1,1968
201800011493,1,3,1,1981
201800011494,1,3,1,1979
201800011495,1,3,1,2004
201800011496,1,1,1,1926
201800011496,3,4,1,2001
201800011496,3,3,1,2001
201800011497,1,3,2,1951
201800011497,1,1,2,1943
201800011498,1,3,1,1986
201800011498,2,3,2,1983
201800011499,1,3,1,1983
201800011500,1,1,1,1949
201800011500,1,3,1,1944
201800011501,1,1,1,1935
201800011501,1,3,1,1952
201800011502,1,2,1,1938
201800011502,1,2,1,1971
201800011503,1,1,1,1978
201800011503,3,3,1,1959
201800011504,1,4,1,2000
201800011504,1,1,1,1981
201800011505,1,1,1,1957
201800011505,1,3,2,1953
201800011506,1,4,1,2002
201800011507,1,2,1,1997
201800011507,2,4,1,1997
201800011508,1,1,1,1998
201800011508,2,4,1,1996
201800011508,1,4,2,1982
201800011508,1,4,2,1995
201800011508,2,4,2,1971
201800011508,2,4,2,2014
201800011509,1,3,1,1988
201800011510,1,3,1,1935
201800011510,2,1,1,2000
201800011510,1,1,1,1977
201800011510,2,1,2,1979
201800011510,1,1,1,1948
201800011510,2,1,2,1951
201800011511,1,3,2,1973
201800011512,1,4,1,1967
201800011512,1,3,2,1974
201800011513,1,3,1,1968
201800011513,1,1,1,1984
201800011514,1,3,2,1965
201800011515,1,4,2,1985
201800011515,1,4,2,1993
201800011515,2,4,1,1985
201800011516,1,1,1,1941
201800011516,1,3,1,1981
201800011517,1,1,1,1973
201800011517,3,3,2,1988
201800011518,1,3,1,1963
201800011519,1,3,2,1956
201800011520,1,1,1,1974
201800011520,1,4,2,2000
201800011520,2,4,2,1995
201800011521,1,3,1,2000
201800011522,1,1,1,1956
201800011522,2,1,1,1995
201800011522,1,3,1,1952
201800011522,2,3,2,1960
201800011523,1,3,2,1976
201800011523,1,1,1,1975
201800011523,2,1,1,2003
201800011523,2,1,1,2003
201800011523,2,1,1,2003
201800011524,1,1,1,1949
201800011524,3,4,2,1976
201800011524,3,4,1,2014
201800011525,1,1,1,1988
201800011525,3,3,1,1980
201800011526,1,3,1,1938
201800011526,2,3,2,1945
201800011526,1,1,1,1965
201800011526,1,4,2,1959
201800011527,1,4,1,1981
201800011527,1,1,1,1932
201800011528,1,4,1,1992
201800011528,2,4,1,1981
201800011528,2,3,1,1979
201800011528,1,1,1,1991
201800011529,1,3,1,1992
